Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

U4         VQFN20             114.5792mm     128.346mm    114.5792mm     128.346mm    117.0042mm     127.046mm  T        180.00 TPS74401       
U3         DIP_Module_11PIN-A    288.8105mm     187.147mm     299.796mm     180.416mm     297.764mm     182.448mm  T        270.00 PTH08T240WAD   
U2         TE-PBGA680          199.212mm       87.96mm     199.212mm       87.96mm     182.712mm       71.46mm  T         90.00 PPC440EPX-NUA667T
S5         7914J-X-XXX-X         19.38mm     195.656mm       19.38mm     195.656mm      21.285mm     194.386mm  T         90.00 7914J-1-000-E  
S4         7914J-X-XXX-X        29.032mm     195.656mm      29.032mm     195.656mm      30.937mm     194.386mm  T         90.00 7914J-1-000-E  
S3         A6S-4101-H           10.744mm     183.972mm      10.744mm     183.972mm      14.994mm     180.162mm  T         90.00 A6S-4101-H     
S2         A6S-4101-H           28.016mm     183.972mm      28.016mm     183.972mm      32.266mm     180.162mm  T         90.00 A6S-4101-H     
S1         7914J-X-XXX-X         9.728mm     195.656mm       9.728mm     195.656mm      11.633mm     194.386mm  T         90.00 7914J-1-000-E  
RP6        RESCAV50P100X200X45-8L    251.6884mm     81.5846mm    251.6884mm     81.5846mm    251.1884mm     82.3346mm  T          0.00 49R9           
RP5        RESCAV50P100X200X45-8L    251.6884mm     83.8706mm    251.6884mm     83.8706mm    251.1884mm     84.6206mm  T        360.00 49R9           
RP4        RESCAV50P100X200X45-8L    251.6884mm     86.1566mm    251.6884mm     86.1566mm    251.1884mm     86.9066mm  T          0.00 49R9           
RP3        RESCAV50P100X200X45-8L    251.6884mm     88.4426mm    251.6884mm     88.4426mm    251.1884mm     89.1926mm  T          0.00 49R9           
RP2        RESCAV50P100X200X45-8L    251.6884mm     90.7286mm    251.6884mm     90.7286mm    251.1884mm     91.4786mm  T          0.00 49R9           
RP1        RESCAV50P100X200X45-8L    251.6884mm     93.0146mm    251.6884mm     93.0146mm    251.1884mm     93.7646mm  T        360.00 49R9           
R490       RESC1005X40L        169.621mm      42.621mm     169.621mm      42.621mm     170.121mm      42.621mm  T        180.00 0R             
R489       RESC1005X40L         258.14mm      65.608mm      258.14mm      65.608mm      257.64mm      65.608mm  T        360.00 0R             
R488       RESC1005X40L        244.424mm     126.568mm     244.424mm     126.568mm     243.924mm     126.568mm  T        360.00 0R             
R487       RESC1005X40L        169.621mm       44.78mm     169.621mm       44.78mm     170.121mm       44.78mm  T        180.00 0R             
R486       RESC1005X40L        227.152mm      184.48mm     227.152mm      184.48mm     227.152mm      184.98mm  T        270.00 0R             
R485       RESC1005X40L        246.456mm       204.8mm     246.456mm       204.8mm     246.456mm       205.3mm  T        270.00 0R             
R484       RESC1005X40L         37.541mm     145.999mm      37.541mm     145.999mm      37.541mm     145.499mm  T         90.00 0R             
R483       RESC1005X40L          72.72mm      28.016mm       72.72mm      28.016mm       73.22mm      28.016mm  T        180.00 0R             
R482       RESC1005X40L        158.064mm      48.844mm     158.064mm      48.844mm     158.564mm      48.844mm  T        180.00 0R             
R481       RESC1005X40L       148.1062mm     73.7377mm    148.1062mm     73.7377mm    147.6062mm     73.7377mm  T        360.00 0R             
R480       RESC1005X40L        198.704mm      56.972mm     198.704mm      56.972mm     199.204mm      56.972mm  T        180.00 0R             
R479       RESC1005X40L        180.924mm      36.779mm     180.924mm      36.779mm     180.424mm      36.779mm  T        360.00 0R             
R478       RESC1005X40L        131.648mm     135.712mm     131.648mm     135.712mm     132.148mm     135.712mm  T        180.00 0R             
R477       RESC1005X40L        229.184mm    123.9264mm     229.184mm    123.9264mm     229.184mm    124.4264mm  T        270.00 0R             
R476       RESC1005X40L        167.208mm      48.844mm     167.208mm      48.844mm     167.208mm      48.344mm  T         90.00 3K3            
R475       RESC1005X40L        249.232mm     149.008mm     249.232mm     149.008mm     249.232mm     148.508mm  T         90.00 0R             
R474       RESC1005X40L        251.264mm     149.008mm     251.264mm     149.008mm     251.264mm     148.508mm  T         90.00 0R             
R473       RESC1005X40L        253.296mm     149.008mm     253.296mm     149.008mm     253.296mm     149.508mm  T        270.00 0R             
R472       RESC1005X40L        255.328mm     149.008mm     255.328mm     149.008mm     255.328mm     148.508mm  T         90.00 0R             
R471       RESC1005X40L         257.36mm     149.008mm      257.36mm     149.008mm      257.36mm     148.508mm  T         90.00 0R             
R470       RESC1005X40L         164.16mm      56.591mm      164.16mm      56.591mm      164.66mm      56.591mm  T        180.00 0R             
R468       RESC1005X40L       259.7656mm      148.92mm    259.7656mm      148.92mm    259.7656mm      148.42mm  T         90.00 22R            
R467       RESC1005X40L        273.888mm     208.356mm     273.888mm     208.356mm     273.388mm     208.356mm  T        360.00 0R             
R466       RESC1005X40L        273.888mm     204.292mm     273.888mm     204.292mm     274.388mm     204.292mm  T        180.00 0R             
R465       RESC1005X40L        273.888mm     206.324mm     273.888mm     206.324mm     274.388mm     206.324mm  T        180.00 0R             
R464       RESC1005X40L        273.888mm     210.388mm     273.888mm     210.388mm     274.388mm     210.388mm  T        180.00 0R             
R463       RESC1005X40L         164.16mm      57.734mm      164.16mm      57.734mm      164.66mm      57.734mm  T        180.00 0R             
R462       RESC1005X40L        273.888mm      212.42mm     273.888mm      212.42mm     274.388mm      212.42mm  T        180.00 0R             
R460       RESC1005X40L         29.032mm     211.404mm      29.032mm     211.404mm      29.032mm     210.904mm  B         90.00 3K3            
R458       RESC1005X40L         29.032mm     224.612mm      29.032mm     224.612mm      29.032mm     224.112mm  B         90.00 3K3            
R457       RESC1005X40L         25.476mm     225.628mm      25.476mm     225.628mm      25.476mm     225.128mm  B         90.00 180R           
R456       RESC1005X40L          4.648mm      20.396mm       4.648mm      20.396mm       5.148mm      20.396mm  T        180.00 180R           
R455       RESC1005X40L          4.648mm      15.316mm       4.648mm      15.316mm       4.148mm      15.316mm  T        360.00 180R           
R454       RESC1005X40L          4.648mm      24.206mm       4.648mm      24.206mm       5.148mm      24.206mm  T        180.00 180R           
R453       RESC1005X40L          4.648mm      27.635mm       4.648mm      27.635mm       5.148mm      27.635mm  T        180.00 180R           
R452       RESC1005X40L          57.48mm      46.812mm       57.48mm      46.812mm       57.48mm      46.312mm  T         90.00 10K            
R451       RESC1005X40L         35.128mm     224.612mm      35.128mm     224.612mm      35.128mm     225.112mm  B        270.00 3K3            
R450       RESC1005X40L         55.448mm      48.844mm      55.448mm      48.844mm      55.448mm      48.344mm  T         90.00 10K            
R449       RESC1005X40L        210.896mm      33.096mm     210.896mm      33.096mm     211.396mm      33.096mm  B        180.00 330R           
R448       RESC1005X40L        200.036mm      23.103mm     200.036mm      23.103mm     200.036mm      22.603mm  B         90.00 3K3            
R447       RESC1005X40L        54.2796mm     50.9014mm     54.2796mm     50.9014mm     54.7796mm     50.9014mm  T        180.00 49R9           
R446       RESC1005X40L        206.132mm      23.103mm     206.132mm      23.103mm     206.132mm      23.603mm  B        270.00 3K3            
R445       RESC1005X40L         42.748mm      33.604mm      42.748mm      33.604mm      42.248mm      33.604mm  T        360.00 82K            
R444       RESC1005X40L          217.5mm      33.604mm       217.5mm      33.604mm         217mm      33.604mm  B        360.00 330R           
R443       RESC1005X40L           39.7mm       34.62mm        39.7mm       34.62mm        39.2mm       34.62mm  T        360.00 10K            
R442       RESC1005X40L           39.7mm      39.192mm        39.7mm      39.192mm        40.2mm      39.192mm  T        180.00 100R           
R441       RESC1005X40L         37.668mm      31.572mm      37.668mm      31.572mm      37.668mm      31.072mm  T         90.00 0R             
R440       RESC1005X40L           39.7mm      36.144mm        39.7mm      36.144mm        40.2mm      36.144mm  T        180.00 10K            
R439       RESC1005X40L           39.7mm      40.716mm        39.7mm      40.716mm        39.2mm      40.716mm  T        360.00 100R           
R438       RESC1005X40L         42.748mm      35.128mm      42.748mm      35.128mm      43.248mm      35.128mm  T        180.00 10K            
R437       RESC1005X40L        208.356mm      33.096mm     208.356mm      33.096mm     207.856mm      33.096mm  B        360.00 330R           
R436       RESC1005X40L         33.096mm     150.444mm      33.096mm     150.444mm      33.096mm     150.944mm  T        270.00 0R             
R435       RESC1005X40L         35.636mm     150.444mm      35.636mm     150.444mm      35.636mm     149.944mm  T         90.00 3K3            
R434       RESC1005X40L         25.222mm     215.976mm      25.222mm     215.976mm      25.222mm     215.476mm  B         90.00 180R           
R433       RESC1005X40L         21.158mm     215.976mm      21.158mm     215.976mm      21.158mm     215.476mm  B         90.00 180R           
R432       RESC1005X40L         17.094mm     215.976mm      17.094mm     215.976mm      17.094mm     215.476mm  B         90.00 180R           
R431       RESC1005X40L         13.284mm     215.976mm      13.284mm     215.976mm      13.284mm     215.476mm  B         90.00 180R           
R430       RESC1005X40L         38.176mm     150.444mm      38.176mm     150.444mm      38.176mm     149.944mm  T         90.00 3K3            
R429       RESC1005X40L         65.608mm      33.604mm      65.608mm      33.604mm      65.108mm      33.604mm  T        360.00 82K            
R428       RESC1005X40L          62.56mm       34.62mm       62.56mm       34.62mm       62.06mm       34.62mm  T        360.00 10K            
R427       RESC1005X40L          62.56mm      39.192mm       62.56mm      39.192mm       63.06mm      39.192mm  T        180.00 100R           
R426       RESC1005X40L         61.036mm      31.572mm      61.036mm      31.572mm      61.036mm      31.072mm  T         90.00 0R             
R425       RESC1005X40L         25.476mm     208.864mm      25.476mm     208.864mm      25.476mm     209.364mm  B        270.00 180R           
R424       RESC1005X40L         21.412mm     208.864mm      21.412mm     208.864mm      21.412mm     209.364mm  B        270.00 180R           
R423       RESC1005X40L         13.284mm     208.864mm      13.284mm     208.864mm      13.284mm     209.364mm  B        270.00 180R           
R422       RESC1005X40L         17.348mm     208.864mm      17.348mm     208.864mm      17.348mm     209.364mm  B        270.00 180R           
R421       RESC1005X40L          62.56mm      36.144mm       62.56mm      36.144mm       63.06mm      36.144mm  T        180.00 10K            
R420       RESC1005X40L          62.56mm      40.716mm       62.56mm      40.716mm       62.06mm      40.716mm  T        360.00 100R           
R419       RESC1005X40L         65.608mm      35.128mm      65.608mm      35.128mm      66.108mm      35.128mm  T        180.00 10K            
R418       RESC1005X40L        243.916mm     197.688mm     243.916mm     197.688mm     243.916mm     198.188mm  B        270.00 47R            
R417       RESC1005X40L        240.868mm     197.688mm     240.868mm     197.688mm     240.868mm     198.188mm  B        270.00 47R            
R416       RESC1005X40L         237.82mm     197.688mm      237.82mm     197.688mm      237.82mm     198.188mm  B        270.00 47R            
R415       RESC1005X40L        234.772mm     197.688mm     234.772mm     197.688mm     234.772mm     198.188mm  B        270.00 47R            
R414       RESC1005X40L        246.329mm    216.1792mm     246.329mm    216.1792mm     246.829mm    216.1792mm  T        180.00 4K99           
R413       RESC1005X40L        224.104mm     215.976mm     224.104mm     215.976mm     224.104mm     216.476mm  T        270.00 0R             
R412       RESC1005X40L        231.724mm     197.688mm     231.724mm     197.688mm     231.724mm     198.188mm  B        270.00 47R            
R411       RESC1005X40L        227.152mm     191.338mm     227.152mm     191.338mm     226.652mm     191.338mm  T        360.00 3K3            
R410       RESC1005X40L        227.152mm     196.926mm     227.152mm     196.926mm     227.652mm     196.926mm  T        180.00 0R             
